            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2463181.500000000, A.D. 2031-Nov-11 00:00:00.0000,  6.633511436447332E-01,  7.352378989932793E-01, -5.550719486278444E-05, -1.305521377227105E-02,  1.146661519202214E-02, -1.193229244940862E-06,  5.719249162068925E-03,  9.902572953388811E-01, -2.317588154746683E-04,
2463182.500000000, A.D. 2031-Nov-12 00:00:00.0000,  6.501946930349597E-01,  7.465918273728595E-01, -5.674435465458337E-05, -1.325704332587959E-02,  1.124057690418419E-02, -1.277323782355019E-06,  5.717916281229855E-03,  9.900265141756017E-01, -2.298284828360989E-04,
2463183.500000000, A.D. 2031-Nov-13 00:00:00.0000,  6.368383709318790E-01,  7.577177317219569E-01, -5.805314170944880E-05, -1.345493064083790E-02,  1.101057611678903E-02, -1.335327091509634E-06,  5.716594142546257E-03,  9.897975929588858E-01, -2.280337659264622E-04,
2463184.500000000, A.D. 2031-Nov-14 00:00:00.0000,  6.232861997591291E-01,  7.686116806354418E-01, -5.940409574065666E-05, -1.364871374149226E-02,  1.077667943888558E-02, -1.360635033953497E-06,  5.715282071219318E-03,  9.895704148509402E-01, -2.263337102191987E-04,
2463185.500000000, A.D. 2031-Nov-15 00:00:00.0000,  6.095423673363898E-01,  7.792698238699179E-01, -6.076173046640145E-05, -1.383822538236172E-02,  1.053898376900455E-02, -1.347981402198845E-06,  5.713979689275379E-03,  9.893449144076555E-01, -2.246663915855660E-04,
2463186.500000000, A.D. 2031-Nov-16 00:00:00.0000,  5.956112266474718E-01,  7.896884254683807E-01, -6.208642702913631E-05, -1.402330476621153E-02,  1.029762113680799E-02, -1.294547441058818E-06,  5.712687033431947E-03,  9.891210979864704E-01, -2.229509126171351E-04,
2463187.500000000, A.D. 2031-Nov-17 00:00:00.0000,  5.814972822419994E-01,  7.998638987609806E-01, -6.333736873124570E-05, -1.420381198922737E-02,  1.005275720142890E-02, -1.200870114870480E-06,  5.711404645871590E-03,  9.888990594633862E-01, -2.210947847784267E-04,
2463188.500000000, A.D. 2031-Nov-18 00:00:00.0000,  5.672051625360954E-01,  8.097928360850648E-01, -6.447612763373291E-05, -1.437964101350918E-02,  9.804582248690533E-03, -1.071186674354833E-06,  5.710133609247925E-03,  9.886789862940659E-01, -2.190054470839301E-04,
2463189.500000000, A.D. 2031-Nov-19 00:00:00.0000,  5.527395817248875E-01,  8.194720264458223E-01, -6.547022837164425E-05, -1.455072688730341E-02,  9.553296655882346E-03, -9.130397544107198E-07,  5.708875510902124E-03,  9.884611533181143E-01, -2.166026081566528E-04,
2463190.500000000, A.D. 2031-Nov-20 00:00:00.0000,  5.381052983194342E-01,  8.288984576330162E-01, -6.629598822144664E-05, -1.471704521633496E-02,  9.299095137619154E-03, -7.362697442407991E-07,  5.707632342608560E-03,  9.882459054005730E-01, -2.138276916654121E-04,
2463191.500000000, A.D. 2031-Nov-21 00:00:00.0000,  5.233070777016167E-01,  8.380693038297634E-01, -6.694018400395486E-05, -1.487860508577359E-02,  9.042154066627280E-03, -5.517416934178159E-07,  5.706406359865634E-03,  9.880336330688841E-01, -2.106482411865406E-04,
2463192.500000000, A.D. 2031-Nov-22 00:00:00.0000,  5.083496637191446E-01,  8.469819031097813E-01, -6.740046760947433E-05, -1.503543865097373E-02,  8.782624076069896E-03, -3.701658029000793E-07,  5.705199930324418E-03,  9.878247462691231E-01, -2.070574802544842E-04,
2463193.500000000, A.D. 2031-Nov-23 00:00:00.0000,  4.932377609820439E-01,  8.556337301569258E-01, -6.768474289772370E-05, -1.518759058156968E-02,  8.520627703415697E-03, -2.012179041366975E-07,  5.704015394687924E-03,  9.876196502814528E-01, -2.030707816889386E-04,
2463194.500000000, A.D. 2031-Nov-24 00:00:00.0000,  4.779760269617949E-01,  8.640223684985069E-01, -6.780983052109199E-05, -1.533510918202799E-02,  8.256260468414427E-03, -5.298787220029713E-08,  5.702854952111358E-03,  9.874187258777937E-01, -1.987209947061943E-04,
2463195.500000000, A.D. 2031-Nov-25 00:00:00.0000,  4.625690719270288E-01,  8.721454848213085E-01, -6.779971565198284E-05, -1.547803957321115E-02,  7.989593730672546E-03,  6.831878874990280E-08,  5.701720572690319E-03,  9.872223141696249E-01, -1.940538668441086E-04,
2463196.500000000, A.D. 2031-Nov-26 00:00:00.0000,  4.470214648155090E-01,  8.800008065913981E-01, -6.768358639775995E-05, -1.561641855241019E-02,  7.720678339690933E-03,  1.585132404994134E-07,  5.700613935028378E-03,  9.870307057981440E-01, -1.891239449207726E-04,
2463197.500000000, A.D. 2031-Nov-27 00:00:00.0000,  4.313377435985746E-01,  8.875861035717514E-01, -6.749380056155235E-05, -1.575027069780196E-02,  7.449548767983246E-03,  2.154386137231587E-07,  5.699536386339050E-03,  9.868441340261424E-01, -1.839908327920559E-04,
2463198.500000000, A.D. 2031-Nov-28 00:00:00.0000,  4.155224289823811E-01,  8.948991737113179E-01, -6.726389092779142E-05, -1.587960560139617E-02,  7.176227722172955E-03,  2.388768562221819E-07,  5.698488923618792E-03,  9.866627714782029E-01, -1.787156189557453E-04,
2463199.500000000, A.D. 2031-Nov-29 00:00:00.0000,  3.995800402431396E-01,  9.019378338544470E-01, -6.702672074477523E-05, -1.600441641085417E-02,  6.900731134301430E-03,  2.303409374549622E-07,  5.697472194957373E-03,  9.864867303675920E-01, -1.733575043716727E-04,
2463200.500000000, A.D. 2031-Nov-30 00:00:00.0000,  3.835151117684955E-01,  9.086999154843767E-01, -6.681290189418941E-05, -1.612467989900588E-02,  6.623073151530168E-03,  1.927610365679898E-07,  5.696486519101482E-03,  9.863160658835882E-01, -1.679709164897887E-04,
2463201.500000000, A.D. 2031-Dec-01 00:00:00.0000,  3.673322087577897E-01,  9.151832652105621E-01, -6.664956525015319E-05, -1.624035804478794E-02,  6.343270528285892E-03,  1.301027138663653E-07,  5.695531919339549E-03,  9.861507820584574E-01, -1.626034973630086E-04,
2463202.500000000, A.D. 2031-Dec-02 00:00:00.0000,  3.510359407256134E-01,  9.213857491015840E-01, -6.655952190671543E-05, -1.635140075656403E-02,  6.061345844438262E-03,  4.697814387680653E-08,  5.694608165762109E-03,  9.859908390846100E-01, -1.572952428151065E-04,
2463203.500000000, A.D. 2031-Dec-03 00:00:00.0000,  3.346309719713673E-01,  9.273052594989039E-01, -6.656078938390969E-05, -1.645774909712080E-02,  5.777329223194832E-03, -5.168523899861487E-08,  5.693714819039550E-03,  9.858361608944816E-01, -1.520788187855683E-04,
2463204.500000000, A.D. 2031-Dec-04 00:00:00.0000,  3.181220288735387E-01,  9.329397227950073E-01, -6.666639954795684E-05, -1.655933829477228E-02,  5.491258575379630E-03, -1.608709808885234E-07,  5.692851269485919E-03,  9.856866419242225E-01, -1.469808204140320E-04,
2463205.500000000, A.D. 2031-Dec-05 00:00:00.0000,  3.015139045391087E-01,  9.382871068500721E-01, -6.688437042919225E-05, -1.665609993768576E-02,  5.203178708984514E-03, -2.755740962556163E-07,  5.692016767085480E-03,  9.855421523126325E-01, -1.420235659816465E-04,
2463206.500000000, A.D. 2031-Dec-06 00:00:00.0000,  2.848114618395272E-01,  9.433454271696035E-01, -6.721771727901425E-05, -1.674796296064695E-02,  4.913139841653246E-03, -3.907820878229467E-07,  5.691210440755536E-03,  9.854025412364186E-01, -1.372269494561937E-04,
2463207.500000000, A.D. 2031-Dec-07 00:00:00.0000,  2.680196361406261E-01,  9.481127515586918E-01, -6.766439582921985E-05, -1.683485326158786E-02,  4.621196152616632E-03, -5.013645790551203E-07,  5.690431307904284E-03,  9.852676385650845E-01, -1.326098684897101E-04,
2463208.500000000, A.D. 2031-Dec-08 00:00:00.0000,  2.511434390866641E-01,  9.525872036344275E-01, -6.821710813099544E-05, -1.691669200566663E-02,  4.327405067006388E-03, -6.019181951089736E-07,  5.689678278133028E-03,  9.851372555019474E-01, -1.281907416794065E-04,
2463209.500000000, A.D. 2031-Dec-09 00:00:00.0000,  2.341879646172192E-01,  9.567669662975400E-01, -6.886295801957774E-05, -1.699339293598100E-02,  4.031828017811276E-03, -6.866342630270515E-07,  5.688950157797927E-03,  9.850111853739840E-01, -1.239866073736692E-04,
2463210.500000000, A.D. 2031-Dec-10 00:00:00.0000,  2.171583978945532E-01,  9.606502870215579E-01, -6.958302385064383E-05, -1.706485940371120E-02,  3.734533437366041E-03, -7.492838919800352E-07,  5.688245665086659E-03,  9.848892062422694E-01, -1.200103087960104E-04,
2463211.500000000, A.D. 2031-Dec-11 00:00:00.0000,  2.000600268289571E-01,  9.642354874941017E-01, -7.035202478689509E-05, -1.713098241538995E-02,  3.435602521553124E-03, -7.834416456733726E-07,  5.687563467689243E-03,  9.847710874244828E-01, -1.162654710002740E-04,
2463212.500000000, A.D. 2031-Dec-12 00:00:00.0000,  1.828982542560338E-01,  9.675209803865414E-01, -7.113838227160093E-05, -1.719164165219607E-02,  3.135137596584941E-03, -7.830695708713678E-07,  5.686902255304536E-03,  9.846566020490130E-01, -1.127395976933500E-04,
2463213.500000000, A.D. 2031-Dec-13 00:00:00.0000,  1.656786066739910E-01,  9.705052951959657E-01, -7.190507231309229E-05, -1.724671166810470E-02,  2.833271470073504E-03, -7.435113900932471E-07,  5.686260854145806E-03,  9.845455468809877E-01, -1.093968088369553E-04,
2463214.500000000, A.D. 2031-Dec-14 00:00:00.0000,  1.484067335935467E-01,  9.731871125344965E-01, -7.261163185008656E-05, -1.729607449419081E-02,  2.530174241772984E-03, -6.627633197981489E-07,  5.685638377550820E-03,  9.844377683996007E-01, -1.061731989000158E-04,
2463215.500000000, A.D. 2031-Dec-15 00:00:00.0000,  1.310883915689555E-01,  9.755653020145050E-01, -7.321742173916387E-05, -1.733963710273755E-02,  2.226052930904418E-03, -5.426316802408189E-07,  5.685034386971110E-03,  9.843331906725380E-01, -1.029784422385042E-04,
2463216.500000000, A.D. 2031-Dec-16 00:00:00.0000,  1.137294103804777E-01,  9.776389546985480E-01, -7.368576202122234E-05, -1.737734851021760E-02,  1.921140755065573E-03, -3.892296865927128E-07,  5.684449019896050E-03,  9.842318375053474E-01, -9.970570754963483E-05,
2463217.500000000, A.D. 2031-Dec-17 00:00:00.0000,  9.633564526267059E-02,  9.794073999960698E-01, -7.398805377221498E-05, -1.740920946979884E-02,  1.615677446126244E-03, -2.124216143261942E-07,  5.683883039834816E-03,  9.841338410955438E-01, -9.624805221733479E-05,
2463218.500000000, A.D. 2031-Dec-18 00:00:00.0000,  7.891292526495101E-02,  9.808702009293766E-01, -7.410683114983376E-05, -1.743527018989781E-02,  1.309887023601645E-03, -2.430007842985259E-08,  5.683337786020547E-03,  9.840394333241579E-01, -9.251562544233314E-05,
2463219.500000000, A.D. 2031-Dec-19 00:00:00.0000,  6.146700962845646E-02,  9.820271292665442E-01, -7.403703112702677E-05, -1.745561728243238E-02,  1.003960912062075E-03,  1.627374200554595E-07,  5.682815036985456E-03,  9.839489221344961E-01, -8.844743186626646E-05,
2463220.500000000, A.D. 2031-Dec-20 00:00:00.0000,  4.400356020998502E-02,  9.828781285519597E-01, -7.378543081355299E-05, -1.747035590112955E-02,  6.980509272811051E-04,  3.376309355725705E-07,  5.682316830204416E-03,  9.838626603043975E-01, -8.401466687624728E-05,
2463221.500000000, A.D. 2031-Dec-21 00:00:00.0000,  2.652813137217992E-02,  9.834232749578812E-01, -7.336876647386027E-05, -1.747959357615007E-02,  3.922714491103147E-04,  4.916205446187381E-07,  5.681845284466110E-03,  9.837810146907492E-01, -7.921693595395570E-05,
2463222.500000000, A.D. 2031-Dec-22 00:00:00.0000,  9.046173529892848E-03,  9.836627433123240E-01, -7.281124503211078E-05, -1.748342935928769E-02,  8.670685010143901E-05,  6.185252039405644E-07,  5.681402456025200E-03,  9.837043413230102E-01, -7.407498353069791E-05,
2463223.500000000, A.D. 2031-Dec-23 00:00:00.0000, -8.436955306267962E-03,  9.835967814274518E-01, -7.214202449459532E-05, -1.748194850657887E-02, -2.185799016138533E-04,  7.145730341107164E-07,  5.680990238434046E-03,  9.836329680596080E-01, -6.862328046967828E-05,
2463224.500000000, A.D. 2031-Dec-24 00:00:00.0000, -2.591597477194525E-02,  9.832256925158361E-01, -7.139297567869872E-05, -1.747522102540208E-02, -5.235399178724781E-04,  7.780467872063778E-07,  5.680610300883620E-03,  9.835671839120003E-01, -6.290426077693807E-05,
2463225.500000000, A.D. 2031-Dec-25 00:00:00.0000, -4.338566704184415E-02,  9.825498239398485E-01, -7.059681315914786E-05, -1.746330214074375E-02, -8.281330544217372E-04,  8.089198237322405E-07,  5.680264054024914E-03,  9.835072331268352E-01, -5.696453458756723E-05,
2463226.500000000, A.D. 2031-Dec-26 00:00:00.0000, -6.084086255278928E-02,  9.815695604223403E-01, -6.978556192700959E-05, -1.744623332984476E-02, -1.132324221455633E-03,  8.085532418959966E-07,  5.679952633007614E-03,  9.834533122491879E-01, -5.085260278981982E-05,
2463227.500000000, A.D. 2031-Dec-27 00:00:00.0000, -7.827642676893853E-02,  9.802853204035058E-01, -6.898929466579551E-05, -1.742404332670563E-02, -1.436080670177243E-03,  7.794538529471183E-07,  5.679676891013247E-03,  9.834055690028605E-01, -4.461740259083062E-05,
2463228.500000000, A.D. 2031-Dec-28 00:00:00.0000, -9.568724790063088E-02,  9.786975548618023E-01, -6.823509265653973E-05, -1.739674904631186E-02, -1.739369710923382E-03,  7.250634608602820E-07,  5.679437400094840E-03,  9.833641024357638E-01, -3.830716801981299E-05,
2463229.500000000, A.D. 2031-Dec-29 00:00:00.0000, -1.130682255872395E-01,  9.768067483138337E-01, -6.754621385992659E-05, -1.736435662728850E-02, -2.042156624136940E-03,  6.495518904387939E-07,  5.679234458325536E-03,  9.833289641576634E-01, -3.196836895873137E-05,
2463230.500000000, A.D. 2031-Dec-30 00:00:00.0000, -1.304142607659567E-01,  9.746134217952298E-01, -6.694147087350347E-05, -1.732686278154350E-02, -2.344402813791454E-03,  5.576045069881266E-07,  5.679068102849396E-03,  9.833001605998536E-01, -2.564474786516180E-05,
2463231.500000000, A.D. 2031-Dec-31 00:00:00.0000, -1.477202470612708E-01,  9.721181374827631E-01, -6.643482004518819E-05, -1.728425647171132E-02, -2.646064410223292E-03,  4.542157361897433E-07,  5.678938127823868E-03,  9.832776561218018E-01, -1.937662257577998E-05,
2463232.500000000, A.D. 2032-Jan-01 00:00:00.0000, -1.649810639460720E-01,  9.693215044017564E-01, -6.603514403922312E-05, -1.723652073090987E-02, -2.947091521210614E-03,  3.445132068616088E-07,  5.678844105158363E-03,  9.832613766019197E-01, -1.320064134963964E-05,
2463233.500000000, A.D. 2032-Jan-02 00:00:00.0000, -1.821915716587507E-01,  9.662241845260267E-01, -6.574618402850209E-05, -1.718363429301156E-02, -3.247428189248129E-03,  2.336380376249602E-07,  5.678785405098150E-03,  9.832512130015563E-01, -7.150085937317938E-06,
2463234.500000000, A.D. 2032-Jan-03 00:00:00.0000, -1.993466075008129E-01,  9.628268986197096E-01, -6.556655654970690E-05, -1.712557266508060E-02, -3.547012908314480E-03,  1.266964393587031E-07,  5.678761213562913E-03,  9.832470243670738E-01, -1.255670101700836E-06,
2463235.500000000, A.D. 2032-Jan-04 00:00:00.0000, -2.164409827994913E-01,  9.591304314210090E-01, -6.548978324315139E-05, -1.706230834673091E-02, -3.845779349338437E-03,  2.878027281171124E-08,  5.678770543917246E-03,  9.832486398678476E-01,  4.453379187174321E-06,
2463236.500000000, A.D. 2032-Jan-05 00:00:00.0000, -2.334694795983496E-01,  9.551356362069530E-01, -6.550427440763185E-05, -1.699381006175085E-02, -4.143656774097859E-03, -5.496695906718080E-08,  5.678812242521505E-03,  9.832558597573650E-01,  9.948322059268596E-06,
2463237.500000000, A.D. 2032-Jan-06 00:00:00.0000, -2.504268461175740E-01,  9.508434393661649E-01, -6.559324245084044E-05, -1.692004110892776E-02, -4.440569488963839E-03, -1.192858958649824E-07,  5.678884989943266E-03,  9.832684555829838E-01,  1.520050114201574E-05,
2463238.500000000, A.D. 2032-Jan-07 00:00:00.0000, -2.673077902980667E-01,  9.462548462957705E-01, -6.573458172019871E-05, -1.684095729324218E-02, -4.736434624182967E-03, -1.588130619675722E-07,  5.678987303114102E-03,  9.832861705593660E-01,  2.018219547690758E-05,
2463239.500000000, A.D. 2032-Jan-08 00:00:00.0000, -2.841069714483058E-01,  9.413709506274961E-01, -6.590083948313026E-05, -1.675650541559595E-02, -5.031157615016530E-03, -1.682703170090879E-07,  5.679117547882444E-03,  9.833087217419383E-01,  2.486949360426503E-05,
2463240.500000000, A.D. 2032-Jan-09 00:00:00.0000, -3.008189913135833E-01,  9.361929492232769E-01, -6.605951349548268E-05, -1.666662395539679E-02, -5.324625224640546E-03, -1.429469257391781E-07,  5.679273975603735E-03,  9.833358063622814E-01,  2.924781499595771E-05,
2463241.500000000, A.D. 2032-Jan-10 00:00:00.0000, -3.174383878140282E-01,  9.307221650416678E-01, -6.617401416576933E-05, -1.657124809725372E-02, -5.616697078242583E-03, -7.955193850383149E-08,  5.679454799430345E-03,  9.833671150373187E-01,  3.332002847825925E-05,
2463242.500000000, A.D. 2032-Jan-11 00:00:00.0000, -3.339596367950759E-01,  9.249600781225320E-01, -6.620564847754196E-05, -1.647032092320869E-02, -5.907198541404188E-03,  2.262262820221699E-08,  5.679658321704494E-03,  9.834023538267168E-01,  3.711559915512859E-05,
2463243.500000000, A.D. 2032-Jan-12 00:00:00.0000, -3.503771680787067E-01,  9.189083611171180E-01, -6.611680561513255E-05, -1.636381048436128E-02, -6.195919618239063E-03,  1.605372178079983E-07,  5.679883108834195E-03,  9.834412745117189E-01,  4.069711623946197E-05,
2463244.500000000, A.D. 2032-Jan-13 00:00:00.0000, -3.666853999376374E-01,  9.125689109031999E-01, -6.587508101687488E-05, -1.625172849484735E-02, -6.482624449861619E-03,  3.267970539902052E-07,  5.680128184554176E-03,  9.834837080572325E-01,  4.415935609582683E-05,
2463245.500000000, A.D. 2032-Jan-14 00:00:00.0000, -3.828787898544505E-01,  9.059438648522363E-01, -6.545748881319225E-05, -1.613414275893944E-02, -6.767072100489619E-03,  5.101504237365563E-07,  5.680393187897733E-03,  9.835295919638098E-01,  4.761785453114276E-05,
2463246.500000000, A.D. 2032-Jan-15 00:00:00.0000, -3.989518913493647E-01,  8.990355928716423E-01, -6.485355327575970E-05, -1.601117604772400E-02, -7.049042710790004E-03,  6.971918485992676E-07,  5.680678438711495E-03,  9.835789816111791E-01,  5.118920800510884E-05,
2463247.500000000, A.D. 2032-Jan-16 00:00:00.0000, -4.148994021458345E-01,  8.918466648603871E-01, -6.406631026041119E-05, -1.588299044358158E-02, -7.328358786380761E-03,  8.746960809886146E-07,  5.680984882852110E-03,  9.836320407693411E-01,  5.497059725216408E-05,
2463248.500000000, A.D. 2032-Jan-17 00:00:00.0000, -4.307161920012972E-01,  8.843798028565838E-01, -6.311104633839564E-05, -1.574976390799666E-02, -7.604893759902023E-03,  1.031659408667339E-06,  5.681313937109863E-03,  9.836890147479297E-01,  5.902660827227988E-05,
2463249.500000000, A.D. 2032-Jan-18 00:00:00.0000, -4.463973073012999E-01,  8.766378315427733E-01, -6.201244013928711E-05, -1.561166871652118E-02, -7.878567250578162E-03,  1.160392434889465E-06,  5.681667288713292E-03,  9.837501956815103E-01,  6.338671711499161E-05,
2463250.500000000, A.D. 2032-Jan-19 00:00:00.0000, -4.619379578763181E-01,  8.686236379833573E-01, -6.080113437378017E-05, -1.546885803823883E-02, -8.149332506814305E-03,  1.256601884645109E-06,  5.682046706487337E-03,  9.838158898326269E-01,  6.805111398049318E-05,
2463251.500000000, A.D. 2032-Jan-20 00:00:00.0000, -4.773334949689889E-01,  8.603401449876488E-01, -5.951058701419071E-05, -1.532146138527996E-02, -8.417162675644439E-03,  1.318827834725400E-06,  5.682453897964825E-03,  9.838863928514248E-01,  7.299996865202756E-05,
2463252.500000000, A.D. 2032-Jan-21 00:00:00.0000, -4.925793879719540E-01,  8.517902969131327E-01, -5.817461926471560E-05, -1.516958610488638E-02, -8.682040073366560E-03,  1.347677586344773E-06,  5.682890419672368E-03,  9.839619742421319E-01,  7.820207593571852E-05,
2463253.500000000, A.D. 2032-Jan-22 00:00:00.0000, -5.076712042084787E-01,  8.429770541241901E-01, -5.682570118184373E-05, -1.501332145585237E-02, -8.943949592745288E-03,  1.345149022733533E-06,  5.683357630477985E-03,  9.840428692854519E-01,  8.362097715784141E-05,
2463254.500000000, A.D. 2032-Jan-23 00:00:00.0000, -5.226045930066779E-01,  8.339033922400321E-01, -5.549381655686679E-05, -1.485274282543736E-02, -9.202875514253439E-03,  1.314154987363789E-06,  5.683856672341045E-03,  9.841292757055204E-01,  8.921839727962090E-05,
2463255.500000000, A.D. 2032-Jan-24 00:00:00.0000, -5.373752735336728E-01,  8.245723034207501E-01, -5.420570329691031E-05, -1.468791493173702E-02, -9.458800395745065E-03,  1.258240528643358E-06,  5.684388464715353E-03,  9.842213527008290E-01,  9.495567811510870E-05,
2463256.500000000, A.D. 2032-Jan-25 00:00:00.0000, -5.519790252049551E-01,  8.149867982334387E-01, -5.298430402883153E-05, -1.451889378750758E-02, -9.711704855468113E-03,  1.181433820481242E-06,  5.684953703516746E-03,  9.843192207654693E-01,  1.007940611603743E-04,
2463257.500000000, A.D. 2032-Jan-26 00:00:00.0000, -5.664116795397653E-01,  8.051499076347413E-01, -5.184832690066524E-05, -1.434572769550119E-02, -9.961567460611399E-03,  1.088164645953736E-06,  5.685552860157201E-03,  9.844229615218955E-01,  1.066945257336866E-04,
2463258.500000000, A.D. 2032-Jan-27 00:00:00.0000, -5.806691127106820E-01,  7.950646851855804E-01, -5.081187651484912E-05, -1.416845771737280E-02, -1.020836434130635E-02,  9.831987944185722E-07,  5.686186179523596E-03,  9.845326173709551E-01,  1.126176401175399E-04,
2463259.500000000, A.D. 2032-Jan-28 00:00:00.0000, -5.947472384750997E-01,  7.847342098229562E-01, -4.988415572136369E-05, -1.398711802711827E-02, -1.045206847433238E-02,  8.715590108252778E-07,  5.686853677691285E-03,  9.846481910960104E-01,  1.185236343412544E-04,
2463260.500000000, A.D. 2032-Jan-29 00:00:00.0000, -6.086420015192539E-01,  7.741615894555018E-01, -4.906925689147741E-05, -1.380173640999853E-02, -1.069264878730905E-02,  7.584256039482059E-07,  5.687555140740614E-03,  9.847696456580211E-01,  1.243726953553956E-04,
2463261.500000000, A.D. 2032-Jan-30 00:00:00.0000, -6.223493714072873E-01,  7.633499654507649E-01, -4.836605892968422E-05, -1.361233496670174E-02, -1.093006930729548E-02,  6.490270871154127E-07,  5.688290125607315E-03,  9.848969043427871E-01,  1.301253459705325E-04,
2463262.500000000, A.D. 2032-Jan-31 00:00:00.0000, -6.358653372907344E-01,  7.523025178770272E-01, -4.776823102788338E-05, -1.341893089679342E-02, -1.116428851989701E-02,  5.485391785421954E-07,  5.689057962907561E-03,  9.850298512500919E-01,  1.357427194455633E-04,
2463263.500000000, A.D. 2032-Feb-01 00:00:00.0000, -6.491859033448377E-01,  7.410224712697859E-01, -4.726432657824665E-05, -1.322153712657126E-02, -1.139525894492408E-02,  4.620070891645613E-07,  5.689857760685064E-03,  9.851683319424911E-01,  1.411865897911961E-04,
2463264.500000000, A.D. 2032-Feb-02 00:00:00.0000, -6.623070846572000E-01,  7.295131007905253E-01, -4.683794197389621E-05, -1.302016255630778E-02, -1.162292672416245E-02,  3.942919692078642E-07,  5.690688407573052E-03,  9.853121539927940E-01,  1.464191531321184E-04,
2463265.500000000, A.D. 2032-Feb-03 00:00:00.0000, -6.752249031307876E-01,  7.177777389532344E-01, -4.646792457480109E-05, -1.281481184809700E-02, -1.184723081692805E-02,  3.500205458417876E-07,  5.691548574389151E-03,  9.854610872602059E-01,  1.514027553223350E-04,
2463266.500000000, A.D. 2032-Feb-04 00:00:00.0000, -6.879353830154492E-01,  7.058197835706376E-01, -4.612864777358145E-05, -1.260548496041902E-02, -1.206810127254463E-02,  3.334913757004476E-07,  5.692436714986848E-03,  9.856148640377571E-01,  1.561000003911831E-04,
2463267.500000000, A.D. 2032-Feb-05 00:00:00.0000, -7.004345460868402E-01,  6.936427081068066E-01, -4.579043003826196E-05, -1.239217705329893E-02, -1.228545607576933E-02,  3.484673396934531E-07,  5.693351070413839E-03,  9.857731797722972E-01,  1.604749184912944E-04,
2463268.500000000, A.D. 2032-Feb-06 00:00:00.0000, -7.127184073671232E-01,  6.812500760029807E-01, -4.542025248058132E-05, -1.217487989920884E-02, -1.249919636945172E-02,  3.977729979766978E-07,  5.694289684899510E-03,  9.859356958326415E-01,  1.644960392483253E-04,
2463269.500000000, A.D. 2032-Feb-07 00:00:00.0000, -7.247829736544740E-01,  6.686455603997586E-01, -4.498300322350737E-05, -1.195358637069596E-02, -1.270920063003681E-02,  4.826389840142826E-07,  5.695250446971270E-03,  9.861020466286436E-01,  1.681421075445500E-04,
2463270.500000000, A.D. 2032-Feb-08 00:00:00.0000, -7.366242487331510E-01,  6.558329694788185E-01, -4.444349619421762E-05, -1.172829950660765E-02, -1.291531970659078E-02,  6.018265692324362E-07,  5.696231171561001E-03,  9.862718538274874E-01,  1.714104591215532E-04,
2463271.500000000, A.D. 2032-Feb-09 00:00:00.0000, -7.482382501343241E-01,  6.428162749406290E-01, -4.376939654237946E-05, -1.149904639358111E-02, -1.311737619327309E-02,  7.507435885674705E-07,  5.697229734835353E-03,  9.864447496988271E-01,  1.743264560785114E-04,
2463272.500000000, A.D. 2032-Feb-10 00:00:00.0000, -7.596210412344044E-01,  6.295996372207174E-01, -4.293486485416085E-05, -1.126589420739472E-02, -1.331517218005346E-02,  9.209755227161781E-07,  5.698244257947135E-03,  9.866204089303557E-01,  1.769501958834313E-04,
2463273.500000000, A.D. 2032-Feb-11 00:00:00.0000, -7.707687780111474E-01,  6.161874178056634E-01, -4.192425096515325E-05, -1.102896222947541E-02, -1.350850723926110E-02,  1.100727345191781E-06,  5.699273309548960E-03,  9.867985836919566E-01,  1.793755108211023E-04,
2463274.500000000, A.D. 2032-Feb-12 00:00:00.0000, -7.816777626628241E-01,  6.025841696468750E-01, -4.073477826036231E-05, -1.078842249596277E-02, -1.369720312161018E-02,  1.276392090914332E-06,  5.700316071971245E-03,  9.869791324085299E-01,  1.817182672891766E-04,
2463275.500000000, A.D. 2032-Feb-13 00:00:00.0000, -7.923444905192671E-01,  5.887946031418793E-01, -3.937722975534793E-05, -1.054448579755695E-02, -1.388112617624384E-02,  1.434861087595902E-06,  5.701372413299545E-03,  9.871620322397973E-01,  1.840964163055077E-04,
2463276.500000000, A.D. 2032-Feb-14 00:00:00.0000, -8.027656771878378E-01,  5.748235349103693E-01, -3.787431275898264E-05, -1.029737752449675E-02, -1.406019813644186E-02,  1.565694799339762E-06,  5.702442838283608E-03,  9.873473705804678E-01,  1.866094887899714E-04,
2463277.500000000, A.D. 2032-Feb-15 00:00:00.0000, -8.129382605392035E-01,  5.606758333000191E-01, -3.625728000010689E-05, -1.004731325283475E-02, -1.423439203960952E-02,  1.662343412291904E-06,  5.703528339397261E-03,  9.875353192720587E-01,  1.893255629484847E-04,
2463278.500000000, A.D. 2032-Feb-16 00:00:00.0000, -8.228593819281921E-01,  5.463563737778669E-01, -3.456192908945980E-05, -9.794482610453433E-03, -1.440371774526859E-02,  1.722188420169758E-06,  5.704630203328000E-03,  9.877261010976035E-01,  1.922788627192075E-04,
2463279.500000000, A.D. 2032-Feb-17 00:00:00.0000, -8.325263567501006E-01,  5.318700107274492E-01, -3.282501793170577E-05, -9.539043976964970E-03, -1.456820487660932E-02,  1.745757996327001E-06,  5.705749829343597E-03,  9.879199583328067E-01,  1.954755403880279E-04,
