            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2463192.500000000, A.D. 2031-Nov-22 00:00:00.0000,  1.295758481428258E+00, -4.778052012305149E-01, -4.177192861169203E-02,  5.374969467420655E-03,  1.432496933535971E-02,  1.684804380937402E-04,  7.979903797372756E-03,  1.381677511771882E+00,  8.184230048602845E-05,
2463193.500000000, A.D. 2031-Nov-23 00:00:00.0000,  1.301060670060701E+00, -4.634537017280498E-01, -4.160110830652481E-02,  5.229313346844854E-03,  1.437775967800807E-02,  1.731568390642642E-04,  7.980418152851936E-03,  1.381766569662388E+00,  9.627130094106464E-05,
2463194.500000000, A.D. 2031-Nov-24 00:00:00.0000,  1.306216922829274E+00, -4.490502230574767E-01, -4.142562175333420E-02,  5.083101258376981E-03,  1.442892651877458E-02,  1.778128285682157E-04,  7.981015804110087E-03,  1.381870049769948E+00,  1.106863886784663E-04,
2463195.500000000, A.D. 2031-Nov-25 00:00:00.0000,  1.311226694359167E+00, -4.345963920503176E-01, -4.124548968691972E-02,  4.936354429748990E-03,  1.447846325451100E-02,  1.824477481461693E-04,  7.981696664781598E-03,  1.381987937140819E+00,  1.250855068275783E-04,
2463196.500000000, A.D. 2031-Nov-26 00:00:00.0000,  1.316089460551714E+00, -4.200938419768107E-01, -4.106073349906269E-02,  4.789094172503775E-03,  1.452636362458470E-02,  1.870609485231187E-04,  7.982460636657427E-03,  1.382120214770633E+00,  1.394665957436095E-04,
2463197.500000000, A.D. 2031-Nov-27 00:00:00.0000,  1.320804718673031E+00, -4.055442122036566E-01, -4.087137523337886E-02,  4.641341882494398E-03,  1.457262170734034E-02,  1.916517860600805E-04,  7.983307609717620E-03,  1.382266863610025E+00,  1.538276022262405E-04,
2463198.500000000, A.D. 2031-Nov-28 00:00:00.0000,  1.325371987434960E+00, -3.909491478495901E-01, -4.067743757967807E-02,  4.493119040714102E-03,  1.461723191599893E-02,  1.962196187565217E-04,  7.984237462161892E-03,  1.382427862569930E+00,  1.681664890401160E-04,
2463199.500000000, A.D. 2031-Nov-29 00:00:00.0000,  1.329790807069562E+00, -3.763102994384274E-01, -4.047894386840248E-02,  4.344447208154441E-03,  1.466018900513643E-02,  2.007638054038700E-04,  7.985250060444747E-03,  1.382603188527662E+00,  1.824812354981550E-04,
2463200.500000000, A.D. 2031-Nov-30 00:00:00.0000,  1.334060739397402E+00, -3.616293225507923E-01, -4.027591806532209E-02,  4.195348012832104E-03,  1.470148808483603E-02,  2.052837090440599E-04,  7.986345259318866E-03,  1.382792816334425E+00,  1.967698286834398E-04,
2463201.500000000, A.D. 2031-Dec-01 00:00:00.0000,  1.338181367888313E+00, -3.469078774758741E-01, -4.006838476595339E-02,  4.045843136556189E-03,  1.474112462716776E-02,  2.097787005312133E-04,  7.987522901881169E-03,  1.382996718823297E+00,  2.110302570203752E-04,
2463202.500000000, A.D. 2031-Dec-02 00:00:00.0000,  1.342152297713568E+00, -3.321476288631129E-01, -3.985636918920834E-02,  3.895954306585827E-03,  1.477909446017270E-02,  2.142481592115996E-04,  7.988782819614789E-03,  1.383214866816485E+00,  2.252605118873418E-04,
2463203.500000000, A.D. 2031-Dec-03 00:00:00.0000,  1.345973155790066E+00, -3.173502453729386E-01, -3.963989717050452E-02,  3.745703287454082E-03,  1.481539375745471E-02,  2.186914731117092E-04,  7.990124832428447E-03,  1.383447229132150E+00,  2.394585899343939E-04,
2463204.500000000, A.D. 2031-Dec-04 00:00:00.0000,  1.349643590818085E+00, -3.025173993268430E-01, -3.941899515499855E-02,  3.595111871870536E-03,  1.485001903175589E-02,  2.231080395946995E-04,  7.991548748702313E-03,  1.383693772592347E+00,  2.536224928683917E-04,
2463205.500000000, A.D. 2031-Dec-05 00:00:00.0000,  1.353163273313080E+00, -2.876507663582758E-01, -3.919369019119946E-02,  3.444201877608972E-03,  1.488296713566666E-02,  2.274972634970899E-04,  7.993054365344834E-03,  1.383954462032865E+00,  2.677502311656364E-04,
2463206.500000000, A.D. 2031-Dec-06 00:00:00.0000,  1.356531895630697E+00, -2.727520250649855E-01, -3.896400992457551E-02,  3.292995151177929E-03,  1.491423526851290E-02,  2.318585524620326E-04,  7.994641467855857E-03,  1.384229260314152E+00,  2.818398333234193E-04,
2463207.500000000, A.D. 2031-Dec-07 00:00:00.0000,  1.359749171984177E+00, -2.578228566615959E-01, -3.872998259067315E-02,  3.141513565572588E-03,  1.494382098373233E-02,  2.361913153248794E-04,  7.996309830388989E-03,  1.384518128332119E+00,  2.958893496482580E-04,
2463208.500000000, A.D. 2031-Dec-08 00:00:00.0000,  1.362814838454546E+00, -2.428649446312822E-01, -3.849163700781326E-02,  2.989779005006533E-03,  1.497172218937170E-02,  2.404949665189209E-04,  7.998059215813980E-03,  1.384821025028934E+00,  3.098968447591671E-04,
2463209.500000000, A.D. 2031-Dec-09 00:00:00.0000,  1.365728652994697E+00, -2.278799743773430E-01, -3.824900256984134E-02,  2.837813347141897E-03,  1.499793714423066E-02,  2.447689314422094E-04,  7.999889375786304E-03,  1.385137907405078E+00,  3.238603882084459E-04,
2463210.500000000, A.D. 2031-Dec-10 00:00:00.0000,  1.368490395427481E+00, -2.128696328763772E-01, -3.800210923905379E-02,  2.685638453443468E-03,  1.502246445548141E-02,  2.490126480240875E-04,  8.001800050826253E-03,  1.385468730533030E+00,  3.377780526011462E-04,
2463211.500000000, A.D. 2031-Dec-11 00:00:00.0000,  1.371099867436799E+00, -1.978356083335091E-01, -3.775098753886243E-02,  2.533276167558561E-03,  1.504530307467291E-02,  2.532255644589264E-04,  8.003790970401206E-03,  1.385813447571518E+00,  3.516479197874549E-04,
2463212.500000000, A.D. 2031-Dec-12 00:00:00.0000,  1.373556892551216E+00, -1.827795898385165E-01, -3.749566854593013E-02,  2.380748315980092E-03,  1.506645228924886E-02,  2.574071355348017E-04,  8.005861853006486E-03,  1.386172009779521E+00,  3.654680897350390E-04,
2463213.500000000, A.D. 2031-Dec-13 00:00:00.0000,  1.375861316121147E+00, -1.677032670218867E-01, -3.723618388220933E-02,  2.228076706693953E-03,  1.508591171836302E-02,  2.615568198485225E-04,  8.008012406249831E-03,  1.386544366530887E+00,  3.792366863771248E-04,
2463214.500000000, A.D. 2031-Dec-14 00:00:00.0000,  1.378013005290690E+00, -1.526083297113189E-01, -3.697256570738652E-02,  2.075283122767997E-03,  1.510368132178062E-02,  2.656740800297663E-04,  8.010242326946134E-03,  1.386930465330741E+00,  3.929518566851692E-04,
2463215.500000000, A.D. 2031-Dec-15 00:00:00.0000,  1.380011848963476E+00, -1.374964675899477E-01, -3.670484671147838E-02,  1.922389310914729E-03,  1.511976141179963E-02,  2.697583858985385E-04,  8.012551301219433E-03,  1.387330251833145E+00,  4.066117649412522E-04,
2463216.500000000, A.D. 2031-Dec-16 00:00:00.0000,  1.381857757760955E+00, -1.223693698566874E-01, -3.643306010687544E-02,  1.769416970830401E-03,  1.513415265261987E-02,  2.738092169542459E-04,  8.014939004602734E-03,  1.387743669858382E+00,  4.202145896585291E-04,
2463217.500000000, A.D. 2031-Dec-17 00:00:00.0000,  1.383550663972902E+00, -1.072287248878849E-01, -3.615723961967322E-02,  1.616387746811925E-03,  1.514685604870086E-02,  2.778260631205684E-04,  8.017405102133094E-03,  1.388170661409415E+00,  4.337585236303548E-04,
2463218.500000000, A.D. 2031-Dec-18 00:00:00.0000,  1.385090521501448E+00, -9.207621989986085E-02, -3.587741948086148E-02,  1.463323218500763E-03,  1.515787293379534E-02,  2.818084256928692E-04,  8.019949248449230E-03,  1.388611166688792E+00,  4.472417723322769E-04,
2463219.500000000, A.D. 2031-Dec-19 00:00:00.0000,  1.386477305799755E+00, -7.691354061344804E-02, -3.559363441788192E-02,  1.310244893817314E-03,  1.516720496638777E-02,  2.857558174564203E-04,  8.022571087898245E-03,  1.389065124117123E+00,  4.606625534928323E-04,
2463220.500000000, A.D. 2031-Dec-20 00:00:00.0000,  1.387711013804848E+00, -6.174237092181149E-02, -3.530591964639777E-02,  1.157174210197074E-03,  1.517485413034618E-02,  2.896677591494055E-04,  8.025270254648796E-03,  1.389532470352673E+00,  4.740191045592003E-04,
2463221.500000000, A.D. 2031-Dec-21 00:00:00.0000,  1.388791663863594E+00, -4.656439256114137E-02, -3.501431086176584E-02,  1.004132539013536E-03,  1.518082273872739E-02,  2.935437746600500E-04,  8.028046372803391E-03,  1.390013140310811E+00,  4.873096933889680E-04,
2463222.500000000, A.D. 2031-Dec-22 00:00:00.0000,  1.389719295651709E+00, -3.138128478269747E-02, -3.471884423005115E-02,  8.511411790625923E-04,  1.518511343701938E-02,  2.973833915682681E-04,  8.030899056508310E-03,  1.390507067183035E+00,  5.005326182224152E-04,
2463223.500000000, A.D. 2031-Dec-23 00:00:00.0000,  1.390493970086735E+00, -1.619472402603520E-02, -3.441955637893359E-02,  6.982213385088702E-04,  1.518772920142031E-02,  3.011861470758040E-04,  8.033827910066457E-03,  1.391014182456517E+00,  5.136861963201605E-04,
2463224.500000000, A.D. 2031-Dec-24 00:00:00.0000,  1.391115769235614E+00, -1.006383595118555E-03, -3.411648438881242E-02,  5.453941198865845E-04,  1.518867333440055E-02,  3.049515923893509E-04,  8.036832528056873E-03,  1.391534415934794E+00,  5.267687556356533E-04,
2463225.500000000, A.D. 2031-Dec-25 00:00:00.0000,  1.391584796216259E+00,  1.418206666133956E-02, -3.380966578387509E-02,  3.926805152774626E-04,  1.518794945960609E-02,  3.086792922874497E-04,  8.039912495456698E-03,  1.392067695758885E+00,  5.397786365550287E-04,
2463226.500000000, A.D. 2031-Dec-26 00:00:00.0000,  1.391901175092286E+00,  2.936896066583229E-02, -3.349913852270231E-02,  2.401014066488456E-04,  1.518556151257899E-02,  3.123688220495844E-04,  8.043067387759560E-03,  1.392613948427791E+00,  5.527141985302660E-04,
2463227.500000000, A.D. 2031-Dec-27 00:00:00.0000,  1.392065050761462E+00,  4.455263642558051E-02, -3.318494098855417E-02,  8.767756533091299E-05,  1.518151372965780E-02,  3.160197645320956E-04,  8.046296771092899E-03,  1.393173098818806E+00,  5.655738252850702E-04,
2463228.500000000, A.D. 2031-Dec-28 00:00:00.0000,  1.392076588839340E+00,  5.973143634370453E-02, -3.286711197996053E-02, -6.457035040389523E-05,  1.517581064610890E-02,  3.196317084066738E-04,  8.049600202342575E-03,  1.393745070209096E+00,  5.783559278658269E-04,
2463229.500000000, A.D. 2031-Dec-29 00:00:00.0000,  1.391935975538507E+00,  7.490370752692371E-02, -3.254569070179925E-02, -2.166218008155781E-04,  1.516845710644893E-02,  3.232042486468768E-04,  8.052977229286587E-03,  1.394329784298848E+00,  5.910589452117682E-04,
2463230.500000000, A.D. 2031-Dec-30 00:00:00.0000,  1.391643417542125E+00,  9.006780208905303E-02, -3.222071675624506E-02, -3.684563738482718E-04,  1.515945827125375E-02,  3.267369891057788E-04,  8.056427390729272E-03,  1.394927161234509E+00,  6.036813415477103E-04,
2463231.500000000, A.D. 2031-Dec-31 00:00:00.0000,  1.391199141870720E+00,  1.052220774507920E-01, -3.189223013303344E-02, -5.200537944288028E-04,  1.514881960888815E-02,  3.302295446203112E-04,  8.059950216629124E-03,  1.395537119630914E+00,  6.162216030715284E-04,
2463232.500000000, A.D. 2032-Jan-01 00:00:00.0000,  1.390603395743059E+00,  1.203648966366136E-01, -3.156027119933107E-02, -6.713939332795959E-04,  1.513654688071579E-02,  3.336815423441989E-04,  8.063545228224807E-03,  1.396159576593108E+00,  6.286782341915107E-04,
2463233.500000000, A.D. 2032-Jan-02 00:00:00.0000,  1.389856446432651E+00,  1.354946285683035E-01, -3.122488068988337E-02, -8.224568150237201E-04,  1.512264613142026E-02,  3.370926228099649E-04,  8.067211938167781E-03,  1.396794447739307E+00,  6.410497541667871E-04,
2463234.500000000, A.D. 2032-Jan-03 00:00:00.0000,  1.388958581120168E+00,  1.506096483537308E-01, -3.088609969758937E-02, -9.732226205202513E-04,  1.510712368528646E-02,  3.404624385754101E-04,  8.070949850661896E-03,  1.397441647225069E+00,  6.533346997044821E-04,
2463235.500000000, A.D. 2032-Jan-04 00:00:00.0000,  1.387910106740830E+00,  1.657083375704297E-01, -3.054396966405512E-02, -1.123671681195776E-03,  1.508998614465300E-02,  3.437906492453349E-04,  8.074758461602931E-03,  1.398101087767454E+00,  6.655316357171882E-04,
2463236.500000000, A.D. 2032-Jan-05 00:00:00.0000,  1.386711349826250E+00,  1.807890845453201E-01, -3.019853236979230E-02, -1.273784475507687E-03,  1.507124039042824E-02,  3.470769176819605E-04,  8.078637258715059E-03,  1.398772680668651E+00,  6.776391641724507E-04,
2463237.500000000, A.D. 2032-Jan-06 00:00:00.0000,  1.385362656341468E+00,  1.958502846317622E-01, -2.984982992426546E-02, -1.423541639133581E-03,  1.505089358315865E-02,  3.503209129575697E-04,  8.082585721688783E-03,  1.399456335839864E+00,  6.896559193976466E-04,
2463238.500000000, A.D. 2032-Jan-07 00:00:00.0000,  1.383864391518084E+00,  2.108903404830709E-01, -2.949790475614971E-02, -1.572923982160517E-03,  1.502895316057826E-02,  3.535223166540012E-04,  8.086603322324750E-03,  1.400151961826210E+00,  7.015805561238096E-04,
2463239.500000000, A.D. 2032-Jan-08 00:00:00.0000,  1.382216939683314E+00,  2.259076623206845E-01, -2.914279960375854E-02, -1.721912498378136E-03,  1.500542683183255E-02,  3.566808253257825E-04,  8.090689524680434E-03,  1.400859465832118E+00,  7.134117449704881E-04,
2463240.500000000, A.D. 2032-Jan-09 00:00:00.0000,  1.380420704084079E+00,  2.409006681966651E-01, -2.878455750520761E-02, -1.870488365298065E-03,  1.498032256837468E-02,  3.597961484298430E-04,  8.094843785212979E-03,  1.401578753746058E+00,  7.251481764232878E-04,
2463241.500000000, A.D. 2032-Jan-10 00:00:00.0000,  1.378476106706008E+00,  2.558677842518045E-01, -2.842322178816398E-02, -2.018632943055119E-03,  1.495364859088056E-02,  3.628680054482466E-04,  8.099065552917674E-03,  1.402309730164524E+00,  7.367885647471840E-04,
2463242.500000000, A.D. 2032-Jan-11 00:00:00.0000,  1.376383588088664E+00,  2.708074449701206E-01, -2.805883605967867E-02, -2.166327775337097E-03,  1.492541335905720E-02,  3.658961239012078E-04,  8.103354269469860E-03,  1.403052298416596E+00,  7.483316497354202E-04,
2463243.500000000, A.D. 2032-Jan-12 00:00:00.0000,  1.374143607138159E+00,  2.857180934289761E-01, -2.769144419660939E-02, -2.313554590295583E-03,  1.489562557368848E-02,  3.688802378988325E-04,  8.107709369375630E-03,  1.403806360590040E+00,  7.597762004405259E-04,
2463244.500000000, A.D. 2032-Jan-13 00:00:00.0000,  1.371756640936620E+00,  3.005981815438293E-01, -2.732109033637253E-02, -2.460295303376376E-03,  1.486429418665823E-02,  3.718200883821743E-04,  8.112130280126337E-03,  1.404571817558057E+00,  7.711210189520408E-04,
2463245.500000000, A.D. 2032-Jan-14 00:00:00.0000,  1.369223184547027E+00,  3.154461703078074E-01, -2.694781886728122E-02, -2.606532024556061E-03,  1.483142840138211E-02,  3.747154254713178E-04,  8.116616422347674E-03,  1.405348569005095E+00,  7.823649384650339E-04,
2463246.500000000, A.D. 2032-Jan-15 00:00:00.0000,  1.366543750813312E+00,  3.302605300270601E-01, -2.657167441830626E-02, -2.752247067260177E-03,  1.479703765926872E-02,  3.775660109370922E-04,  8.121167209943112E-03,  1.406136513451685E+00,  7.935068166808517E-04,
2463247.500000000, A.D. 2032-Jan-16 00:00:00.0000,  1.363718870157223E+00,  3.450397405520526E-01, -2.619270184887521E-02, -2.897422956529144E-03,  1.476113162545492E-02,  3.803716200093769E-04,  8.125782050240109E-03,  1.406935548279759E+00,  8.045455291860885E-04,
2463248.500000000, A.D. 2032-Jan-17 00:00:00.0000,  1.360749090372987E+00,  3.597822915036227E-01, -2.581094623918137E-02, -3.042042433331571E-03,  1.472372018162113E-02,  3.831320416239907E-04,  8.130460344142689E-03,  1.407745569759064E+00,  8.154799677596830E-04,
2463249.500000000, A.D. 2032-Jan-18 00:00:00.0000,  1.357634976419201E+00,  3.744866824927839E-01, -2.542645288074804E-02, -3.186088451144085E-03,  1.468481342194217E-02,  3.858470752525563E-04,  8.135201486284769E-03,  1.408566473073710E+00,  8.263090467801806E-04,
2463250.500000000, A.D. 2032-Jan-19 00:00:00.0000,  1.354377110207078E+00,  3.891514233349294E-01, -2.503926726677397E-02, -3.329544167681419E-03,  1.464442164904722E-02,  3.885165254657143E-04,  8.140004865178846E-03,  1.409398152347921E+00,  8.370317141599846E-04,
2463251.500000000, A.D. 2032-Jan-20 00:00:00.0000,  1.350976090385383E+00,  4.037750342600593E-01, -2.464943508228667E-02, -3.472392943930528E-03,  1.460255537337492E-02,  3.911402001763003E-04,  8.144869863363869E-03,  1.410240500671627E+00,  8.476469559299943E-04,
2463252.500000000, A.D. 2032-Jan-21 00:00:00.0000,  1.347432532123158E+00,  4.183560461193131E-01, -2.425700219449843E-02, -3.614618356377017E-03,  1.455922531455131E-02,  3.937179155103751E-04,  8.149795857558491E-03,  1.411093410127010E+00,  8.581537887803055E-04,
2463253.500000000, A.D. 2032-Jan-22 00:00:00.0000,  1.343747066890501E+00,  4.328930005862324E-01, -2.386201464348012E-02, -3.756204210348490E-03,  1.451444239867172E-02,  3.962495012429238E-04,  8.154782218818197E-03,  1.411956771815703E+00,  8.685512507024837E-04,
2463254.500000000, A.D. 2032-Jan-23 00:00:00.0000,  1.339920342236572E+00,  4.473844503515604E-01, -2.346451863278861E-02, -3.897134543052662E-03,  1.446821775002608E-02,  3.987348011217500E-04,  8.159828312688657E-03,  1.412830475885344E+00,  8.788383999463786E-04,
2463255.500000000, A.D. 2032-Jan-24 00:00:00.0000,  1.335953021564229E+00,  4.618289593123305E-01, -2.306456051970261E-02, -4.037393620759676E-03,  1.442056267824638E-02,  4.011736701297196E-04,  8.164933499352097E-03,  1.413714411554919E+00,  8.890143177636314E-04,
2463256.500000000, A.D. 2032-Jan-25 00:00:00.0000,  1.331845783902082E+00,  4.762251027565689E-01, -2.266218680531433E-02, -4.176965938002010E-03,  1.437148866450657E-02,  4.035659724921840E-04,  8.170097133772798E-03,  1.414608467139955E+00,  8.990781082368646E-04,
2463257.500000000, A.D. 2032-Jan-26 00:00:00.0000,  1.327599323675448E+00,  4.905714675434909E-01, -2.225744412509664E-02, -4.315836217423756E-03,  1.432100735514040E-02,  4.059115801784882E-04,  8.175318565849231E-03,  1.415512530078862E+00,  9.090288993622213E-04,
2463258.500000000, A.D. 2032-Jan-27 00:00:00.0000,  1.323214350476543E+00,  5.048666522780521E-01, -2.185037924009198E-02, -4.453989407462646E-03,  1.426913056727467E-02,  4.082103710770359E-04,  8.180597140571601E-03,  1.416426486960211E+00,  9.188658501922535E-04,
2463259.500000000, A.D. 2032-Jan-28 00:00:00.0000,  1.318691588832664E+00,  5.191092674796016E-01, -2.144103902811708E-02, -4.591410682832885E-03,  1.421587029636571E-02,  4.104622290850691E-04,  8.185932198176487E-03,  1.417350223549505E+00,  9.285881564500366E-04,
2463260.500000000, A.D. 2032-Jan-29 00:00:00.0000,  1.314031777971394E+00,  5.332979357456381E-01, -2.102947047442664E-02, -4.728085451452541E-03,  1.416123871064937E-02,  4.126670469621179E-04,  8.191323074294475E-03,  1.418283624814746E+00,  9.381950457981304E-04,
2463261.500000000, A.D. 2032-Jan-30 00:00:00.0000,  1.309235671583668E+00,  5.474312919113701E-01, -2.061572066211897E-02, -4.863999363287618E-03,  1.410524813585537E-02,  4.148247294571890E-04,  8.196769100096438E-03,  1.419226574951761E+00,  9.476857675560662E-04,
2463262.500000000, A.D. 2032-Jan-31 00:00:00.0000,  1.304304037586214E+00,  5.615079832043502E-01, -2.019983676294830E-02, -4.999138315960506E-03,  1.404791104400381E-02,  4.169351948639961E-04,  8.202269602444594E-03,  1.420178957410357E+00,  9.570595864868468E-04,
2463263.500000000, A.D. 2032-Feb-01 00:00:00.0000,  1.299237657883477E+00,  5.755266693928839E-01, -1.978186602861764E-02, -5.133488453637940E-03,  1.398924004816845E-02,  4.189983737043460E-04,  8.207823904045179E-03,  1.421140654920752E+00,  9.663157848124845E-04,
2463264.500000000, A.D. 2032-Feb-02 00:00:00.0000,  1.294037328128019E+00,  5.894860229281103E-01, -1.936185578205986E-02, -5.267036158867496E-03,  1.392924789688591E-02,  4.210142041335285E-04,  8.213431323595855E-03,  1.422111549519104E+00,  9.754536703586443E-04,
2463265.500000000, A.D. 2032-Feb-03 00:00:00.0000,  1.288703857479147E+00,  6.033847290812152E-01, -1.893985340848496E-02, -5.399768044317811E-03,  1.386794746888978E-02,  4.229826272776432E-04,  8.219091175928967E-03,  1.423091522572311E+00,  9.844725845434409E-04,
2463266.500000000, A.D. 2032-Feb-04 00:00:00.0000,  1.283238068360830E+00,  6.172214860769314E-01, -1.851590634655502E-02, -5.531670954815458E-03,  1.380535177407145E-02,  4.249035878444318E-04,  8.224802772158630E-03,  1.424080454803480E+00,  9.933719033440825E-04,
2463267.500000000, A.D. 2032-Feb-05 00:00:00.0000,  1.277640796219678E+00,  6.309950052226034E-01, -1.809006207999553E-02, -5.662731979195781E-03,  1.374147395633653E-02,  4.267770398330461E-04,  8.230565419833615E-03,  1.425078226318396E+00,  1.002151030481415E-03,
2463268.500000000, A.D. 2032-Feb-06 00:00:00.0000,  1.271912889282390E+00,  6.447040110312318E-01, -1.766236812938424E-02, -5.792938458096278E-03,  1.367632728964230E-02,  4.286029502165553E-04,  8.236378423088227E-03,  1.426084716631650E+00,  1.010809391781907E-03,
2463269.500000000, A.D. 2032-Feb-07 00:00:00.0000,  1.266055208311710E+00,  6.583472413383488E-01, -1.723287204365175E-02, -5.922277982145631E-03,  1.360992516651429E-02,  4.303812976541115E-04,  8.242241082784657E-03,  1.427099804691282E+00,  1.019346434787749E-03,
2463270.500000000, A.D. 2032-Feb-08 00:00:00.0000,  1.260068626361056E+00,  6.719234474141065E-01, -1.680162139127232E-02, -6.050738388585307E-03,  1.354228108338193E-02,  4.321120701321851E-04,  8.248152696650444E-03,  1.428123368902586E+00,  1.027761627728944E-03,
2463271.500000000, A.D. 2032-Feb-09 00:00:00.0000,  1.253954028529219E+00,  6.854313940712551E-01, -1.636866375170317E-02, -6.178307760545317E-03,  1.347340862943453E-02,  4.337952638483658E-04,  8.254112559419760E-03,  1.429155287152568E+00,  1.036054457087677E-03,
2463272.500000000, A.D. 2032-Feb-10 00:00:00.0000,  1.247712311716150E+00,  6.988698597681013E-01, -1.593404670751215E-02, -6.304974424005095E-03,  1.340332148526023E-02,  4.354308814005944E-04,  8.260119962980438E-03,  1.430195436835408E+00,  1.044224431484981E-03,
2463273.500000000, A.D. 2032-Feb-11 00:00:00.0000,  1.241344384379191E+00,  7.122376367056318E-01, -1.549781783691118E-02, -6.430726941961938E-03,  1.333203343030497E-02,  4.370189293390326E-04,  8.266174196520402E-03,  1.431243694877809E+00,  1.052271092359903E-03,
2463274.500000000, A.D. 2032-Feb-12 00:00:00.0000,  1.234851166288466E+00,  7.255335309195405E-01, -1.506002470601593E-02, -6.555554114423731E-03,  1.325955834657203E-02,  4.385594187884132E-04,  8.272274546667914E-03,  1.432299937763284E+00,  1.060194018054707E-03,
2463275.500000000, A.D. 2032-Feb-13 00:00:00.0000,  1.228233588281345E+00,  7.387563623683963E-01, -1.462071486066938E-02, -6.679444986385166E-03,  1.318591020926547E-02,  4.400523693818273E-04,  8.278420297628368E-03,  1.433364041555840E+00,  1.067992814637269E-03,
2463276.500000000, A.D. 2032-Feb-14 00:00:00.0000,  1.221492592017350E+00,  7.519049650178382E-01, -1.417993581840606E-02, -6.802388855633466E-03,  1.311110307323275E-02,  4.414978126518186E-04,  8.284610731324004E-03,  1.434435881924164E+00,  1.075667104569045E-03,
2463277.500000000, A.D. 2032-Feb-15 00:00:00.0000,  1.214629129734382E+00,  7.649781869194973E-01, -1.373773506096926E-02, -6.924375273915694E-03,  1.303515106552973E-02,  4.428957924214284E-04,  8.290845127536299E-03,  1.435515334166288E+00,  1.083216523958196E-03,
2463278.500000000, A.D. 2032-Feb-16 00:00:00.0000,  1.207644164005526E+00,  7.779748902838995E-01, -1.329416002706872E-02, -7.045394040409427E-03,  1.295806838065170E-02,  4.442463617536252E-04,  8.297122764044172E-03,  1.436602273233506E+00,  1.090640727553508E-03,
2463279.500000000, A.D. 2032-Feb-17 00:00:00.0000,  1.200538667495635E+00,  7.908939515483157E-01, -1.284925810493074E-02, -7.165435191316992E-03,  1.287986927340653E-02,  4.455495779416471E-04,  8.303442916755889E-03,  1.437696573753221E+00,  1.097939395385677E-03,
2463280.500000000, A.D. 2032-Feb-18 00:00:00.0000,  1.193313622718254E+00,  8.037342614411359E-01, -1.240307662480481E-02, -7.284488993635725E-03,  1.280056805513868E-02,  4.468054995477251E-04,  8.309804859841919E-03,  1.438798110051946E+00,  1.105112237235637E-03,
2463281.500000000, A.D. 2032-Feb-19 00:00:00.0000,  1.185970021794097E+00,  8.164947250430108E-01, -1.195566285190445E-02, -7.402545949346605E-03,  1.272017909846908E-02,  4.480141889668405E-04,  8.316207865875105E-03,  1.439906756179574E+00,  1.112158993042530E-03,
2463282.500000000, A.D. 2032-Feb-20 00:00:00.0000,  1.178508866210993E+00,  8.291742618434879E-01, -1.150706397975248E-02, -7.519596804698719E-03,  1.263871684120634E-02,  4.491757177962343E-04,  8.322651205973150E-03,  1.441022385934045E+00,  1.119079429164267E-03,
2463283.500000000, A.D. 2032-Feb-21 00:00:00.0000,  1.170931166584011E+00,  8.417718057921902E-01, -1.105732712338734E-02, -7.635632552882652E-03,  1.255619577986887E-02,  4.502901686200611E-04,  8.329134149933306E-03,  1.442144872884673E+00,  1.125873334628382E-03,
2463284.500000000, A.D. 2032-Feb-22 00:00:00.0000,  1.163237942415219E+00,  8.542863053454531E-01, -1.060649931213373E-02, -7.750644430149591E-03,  1.247263045580052E-02,  4.513576331688504E-04,  8.335655966359018E-03,  1.443274090394072E+00,  1.132540518228091E-03,
2463285.500000000, A.D. 2032-Feb-23 00:00:00.0000,  1.155430221854050E+00,  8.667167235095922E-01, -1.015462748231550E-02, -7.864623913513934E-03,  1.238803544185238E-02,  4.523782109488078E-04,  8.342215922786778E-03,  1.444409911640116E+00,  1.139080804015945E-03,
2463286.500000000, A.D. 2032-Feb-24 00:00:00.0000,  1.147509041459533E+00,  8.790620378805081E-01, -9.701758470506184E-03, -7.977562719209718E-03,  1.230242533627256E-02,  4.533520084069464E-04,  8.348813285817764E-03,  1.445552209638735E+00,  1.145494029993596E-03,
$$EOE
**************************************************************************************************************************************************************************************************************************************************************************
 
TIME

  Barycentric Dynamical Time ("TDB" or T_eph) output was requested. This
continuous relativistic coordinate time is equivalent to the relativistic
proper time of a clock at rest in a reference frame comoving with the
solar system barycenter but outside the system's gravity well. It is the
independent variable in the solar system relativistic equations of motion.

  TDB runs at a uniform rate of one SI second per second and is independent
of irregularities in Earth's rotation.

  Calendar dates prior to 1582-Oct-15 are in the Julian calendar system.
Later calendar dates are in the Gregorian system.

REFERENCE FRAME AND COORDINATES

  Ecliptic at the standard reference epoch

    Reference epoch: J2000.0
    X-Y plane: adopted Earth orbital plane at the reference epoch
               Note: IAU76 obliquity of 84381.448 arcseconds wrt ICRF X-Y plane
    X-axis   : ICRF
    Z-axis   : perpendicular to the X-Y plane in the directional (+ or -) sense
               of Earth's north pole at the reference epoch.

  Symbol meaning [1 au= 149597870.700 km, 1 day= 86400.0 s]:

    JDTDB    Julian Day Number, Barycentric Dynamical Time
      X      X-component of position vector (au)
      Y      Y-component of position vector (au)
      Z      Z-component of position vector (au)
      VX     X-component of velocity vector (au/day)                           
      VY     Y-component of velocity vector (au/day)                           
